@relation data_training-weka.filters.unsupervised.attribute.Remove-R1-2

@attribute age {0,1,2,3,4,5,6,7,8,9,10}
@attribute aadt numeric
@attribute trucks numeric
@attribute elevation numeric
@attribute precip numeric
@attribute min_temp numeric
@attribute max_temp numeric
@attribute wet_days numeric
@attribute freeze_thaw numeric
@attribute rut_depth numeric
@attribute number_of_lanes {1,2,3}
@attribute sys_id {1,2,3}
@attribute f_class {1,2,3,4,5,6,7}
@attribute category {1,2,3,4,5}
@attribute psi numeric

@data
3,9000,1891,2250,3.07,52,83,18,43,0.079,2,1,1,1,3.11
5,600,138,3750,5.55,38,69,38,119,0,1,2,3,3,4.33
3,6000,1367,1750,3.07,52,83,18,43,0.01,1,2,3,2,4.16
2,110,25,4750,6.28,39,71,34,129,0.037,1,3,4,5,3.82
5,16500,650,4750,6.65,36,67,41,154,0.2,2,2,3,2,3.64
8,3750,1577,4250,6,36,67,41,154,0.022,2,1,1,1,3.79
2,22000,625,4250,6,36,67,41,154,0.065,2,3,3,2,4.07
3,3350,1102,4750,6.25,32,65,50,230,0.2,2,1,1,1,4.21
1,3950,1619,4250,6,36,67,41,154,0.1,2,1,1,1,4.41
1,2225,330,5250,10.35,32,63,50,183,0.01,1,2,3,2,4.23
4,220,85,5750,7.71,34,66,40,156,0,1,3,4,4,3.85
0,13750,2300,2250,5.17,50,80,22,69,0.07,2,1,1,1,4.27
2,3850,525,2750,5.17,50,80,22,69,0.02,2,2,3,1,4.17
1,1100,310,4250,5.8,41,73,31,100,0.04,1,2,3,2,4.29
3,1175,143,4250,6,36,67,41,154,0.05,1,3,5,2,4.15
0,1750,250,4250,6.65,36,67,41,154,0.07,1,3,4,3,4.2
6,1150,285,3750,5.36,44,76,29,77,0.044,1,2,3,2,4.39
2,3675,1575,4250,6,36,67,41,154,0.05,2,1,1,1,4.29
3,20500,500,2750,5.17,50,80,22,69,0,2,2,3,1,4.31
2,330,65,5750,10.6,30,62,63,189,0.045,1,2,3,3,4.18
1,295,85,4750,8.25,33,65,45,176,0.13,1,3,5,3,3.41
0,30,2,4250,5.8,41,73,31,100,0,1,3,5,5,3.6
4,1050,68,4750,6.65,36,67,41,154,0.059,1,3,4,4,4.04
0,1025,82,4750,6.25,32,65,50,230,0,1,3,5,3,3.96
3,4750,1237,2250,3.07,52,83,18,43,0.01,1,2,3,2,4.02
1,3975,1283,4250,6,36,67,41,154,0.03,2,1,1,1,4.46
4,700,157,5750,10.6,30,62,63,189,0.035,1,2,3,3,3.76
4,3800,1600,4250,6,36,67,41,154,0.01,2,1,1,1,4.39
3,45,1,3750,5.55,38,69,38,119,0.05,1,3,6,5,3.97
2,29250,5000,2250,3.07,52,83,18,43,0.13,3,1,1,1,4.13
5,15000,883,2250,3.07,52,83,18,43,0.049,2,3,4,2,3.62
0,175,30,4250,6.65,36,67,41,154,0.15,1,3,5,4,3.58
8,3900,1577,3750,5.55,38,69,38,119,0.018,2,1,1,1,3.55
4,130,11,4750,6.28,39,71,34,129,0.087,1,3,4,5,3.39
0,315,61,6750,18.25,32,57,73,145,0.08,1,2,3,3,4.27
1,4050,1280,2750,5.17,50,80,22,69,0.081,1,2,3,2,3.42
0,600,65,5250,6.88,37,68,37,143,0.14,1,3,4,4,3.66
1,190,50,5750,10.6,30,62,63,189,0,1,3,5,5,4.09
1,3250,1500,5250,7.95,31,63,56,216,0.04,2,1,1,1,4.21
3,3800,1750,3750,5.55,38,69,38,119,0.06,2,1,1,1,4.22
0,285,30,5750,7.71,34,66,40,156,0.03,1,3,4,4,4.02
5,4200,1800,4250,6,36,67,41,154,0,2,1,1,1,4.39
3,435,115,3750,5.55,38,69,38,119,0.088,1,2,3,3,3.52
0,3000,350,5250,10.35,32,63,50,183,0,1,2,3,3,4.3
0,270,55,5750,10.6,30,62,63,189,0.044,1,2,3,3,3.65
3,255,31,8250,14.47,22,53,53,198,0.12,1,3,5,4,3.47
3,525,155,5750,10.6,30,62,63,189,0,1,2,3,3,3.66
4,4025,1800,3750,5.55,38,69,38,119,0.02,2,1,1,1,4.35
1,3300,1440,4750,6.25,32,65,50,230,0.16,2,1,1,1,4.37
2,2125,250,6750,18.25,32,57,73,145,0.06,1,2,3,3,4.24
0,4050,485,4250,6,36,67,41,154,0,1,2,3,2,4.01
5,3900,2005,3750,5.55,38,69,38,119,0,2,1,1,1,4.24
2,39500,348,2250,3.07,52,83,18,43,0.042,3,2,3,2,3.78
3,285,66,5750,10.6,30,62,63,189,0.035,1,2,3,3,2.64
4,265,75,6250,14.05,31,59,67,165,0.031,1,3,4,4,4.19
4,4025,1800,3750,5.55,38,69,38,119,0.12,2,1,1,1,4.33
1,11500,765,4750,6.65,36,67,41,154,0.05,2,2,3,2,4.14
3,9500,2500,2250,3.07,52,83,18,43,0,2,1,1,1,4.3
1,1300,262,4750,6.28,39,71,34,129,0,1,2,3,2,4.28
1,600,60,3750,5.55,38,69,38,119,0,1,2,3,3,4.19
5,3700,1800,4250,6,36,67,41,154,0,2,1,1,1,4.21
7,3850,1670,3750,5.55,38,69,38,119,0.028,2,1,1,1,3.67
0,825,139,5250,7.95,31,63,56,216,0.06,1,3,4,4,4.29
6,2850,425,5250,10.35,32,63,50,183,0.103,1,2,3,2,3.87
6,2100,140,6250,15.9,30,58,60,171,0.176,1,3,4,3,3.95
0,1775,255,3750,5.36,44,76,29,77,0.11,2,2,3,1,4.4
1,1300,262,4250,5.8,41,73,31,100,0,1,2,3,2,4.35
0,1075,464,5750,10.6,30,62,63,189,0,1,2,3,3,4.33
0,11750,940,4750,6.65,36,67,41,154,0.07,2,2,3,2,3.57
2,425,18,4750,6.65,36,67,41,154,0.06,1,3,6,4,3.95
4,550,110,4250,6,36,67,41,154,0.052,1,3,4,4,3.79
0,8950,2500,1750,3.07,52,83,18,43,0.12,2,1,1,1,4.04
1,5500,487,4250,6,36,67,41,154,0.02,2,2,3,2,4.3
0,155,20,4750,6.25,32,65,50,230,0.09,1,3,5,4,3.43
3,2675,1225,6250,14.05,31,59,67,165,0.06,2,1,1,1,4.15
5,3800,1470,4750,6.65,36,67,41,154,0,2,1,1,1,3.48
3,950,20,4750,6.65,36,67,41,154,0.01,1,3,5,4,3.53
0,11050,2500,2250,3.07,52,83,18,43,0.06,2,1,1,1,4.02
2,70,23,6250,14.05,31,59,67,165,0.029,1,3,5,5,3.32
4,230,35,4250,5.17,34,67,46,217,0.033,1,3,4,4,3.57
4,55,5,4750,6.28,39,71,34,129,0.09,1,3,5,5,2.71
1,1100,225,6250,14.05,31,59,67,165,0.04,1,2,3,2,4.38
0,3730,1450,4250,6.65,36,67,41,154,0.04,2,1,1,1,4.4
0,550,175,4750,6.28,39,71,34,129,0.03,1,2,3,3,4.44
4,360,88,5750,10.6,30,62,63,189,0.01,1,2,3,3,4.35
3,2800,1435,5750,10.6,30,62,63,189,0,2,1,1,1,4.28
7,3250,1459,3250,7.58,41,70,36,108,0.078,2,2,3,2,3.53
5,4100,1470,4250,6,36,67,41,154,0,2,1,1,1,4.37
3,8500,1891,1750,3.07,52,83,18,43,0.059,2,1,1,1,3.64
6,1200,338,3750,5.55,38,69,38,119,0.036,1,2,3,2,3.94
1,9300,2232,2250,3.07,52,83,18,43,0.07,2,1,1,1,4.03
0,8535,2125,2250,5.17,50,80,22,69,0.22,2,1,1,1,4.36
5,6150,715,2750,5.17,50,80,22,69,0.04,2,2,3,1,4.2
1,12000,3948,2250,3.07,52,83,18,43,0.04,2,1,1,1,4.24
0,1500,200,4750,8.25,33,65,45,176,0.07,1,3,4,3,4.24
4,3800,1600,4250,6,36,67,41,154,0.02,2,1,1,1,4.35
0,165,20,5750,10.6,30,62,63,189,0.02,1,3,5,5,4.26
3,31250,4040,2250,3.07,52,83,18,43,0.06,3,1,1,1,4.15
4,3450,1435,5250,7.95,31,63,56,216,0,2,1,1,1,4.19
1,155,95,5250,6.88,37,68,37,143,0.14,1,3,4,5,4.32
0,78000,3000,3750,5.36,44,76,29,77,0.053,3,2,1,1,3.55
3,15500,628,4750,6.65,36,67,41,154,0.355,2,2,3,2,2.94
7,3200,1413,5250,7.95,31,63,56,216,0.053,2,1,1,1,3.7
1,8850,3500,2250,3.07,52,83,18,43,0.09,2,1,1,1,4.22
1,4075,1316,4250,6,36,67,41,154,0.1,2,1,1,1,4.37
0,15500,650,4750,6.65,36,67,41,154,0.246,2,2,3,2,3.6
2,3900,1670,4250,6,36,67,41,154,0.049,2,1,1,1,3.62
0,70,20,5750,7.71,34,66,40,156,0.35,1,3,5,5,3.39
0,1250,300,4250,5.8,41,73,31,100,0,1,2,3,2,4.28
7,185,10,5250,7.95,31,63,56,216,0.047,1,3,5,4,3.68
3,1200,375,4750,6.65,36,67,41,154,0.03,1,2,3,2,4.38
5,3800,1577,4250,6,36,67,41,154,0.105,2,1,1,1,3.71
3,3650,2005,3750,5.55,38,69,38,119,0.02,2,1,1,1,4.3
4,800,56,2750,5.17,50,80,22,69,0.042,1,3,3,4,4.31
2,15500,4500,2250,3.07,52,83,18,43,0.069,2,1,1,1,3.8
0,4900,125,2750,6.37,48,78,25,87,0.03,1,3,5,3,4.4
1,5500,487,4250,6,36,67,41,154,0.02,2,2,3,2,4.28
3,1050,360,6250,14.05,31,59,67,165,0.083,1,2,2,2,4.25
0,285,30,5750,7.71,34,66,40,156,0.05,1,3,4,4,3.81
4,35000,1805,4750,6.65,36,67,41,154,0.187,2,1,1,1,2.51
2,650,100,5750,10.6,30,62,63,189,0.044,1,2,3,3,4.41
4,1100,367,5750,10.6,30,62,63,189,0.095,1,2,3,2,4.08
0,5600,187,5750,10.6,30,62,63,189,0.02,1,3,4,3,4.48
0,440,40,4750,6.25,32,65,50,230,0,1,3,5,4,3.47
2,1275,415,4250,5.8,41,73,31,100,0,1,2,3,2,3.98
2,3250,1500,5250,7.95,31,63,56,216,0.03,2,1,1,1,4.31
2,110,25,5250,6.88,37,68,37,143,0.059,1,3,4,5,3.27
5,9000,1685,4250,6,36,67,41,154,0.054,2,1,1,1,3.86
0,165,20,6250,14.05,31,59,67,165,0.27,1,3,5,5,4.24
0,3625,1460,5750,10.6,30,62,63,189,0.05,2,1,1,1,4.31
0,110,25,4750,6.28,39,71,34,129,0,1,3,4,5,4.09
1,3500,330,5250,10.35,32,63,50,183,0.03,1,2,3,2,4.21
2,975,118,2750,5.17,50,80,22,69,0.04,1,3,5,3,3.85
1,11013,3935,4250,6.65,36,67,41,154,0.02,2,1,1,1,4.39
1,3800,1750,4250,6,36,67,41,154,0.1,2,1,1,1,4.18
1,430,150,6750,18.25,32,57,73,145,0.01,1,2,3,3,4.21
5,330,65,5750,10.6,30,62,63,189,0.028,1,2,3,3,4.02
2,4075,1435,5250,7.95,31,63,56,216,0.01,2,1,1,1,4.17
5,1550,403,4250,5.8,41,73,31,100,0.024,1,2,3,2,4.2
0,550,55,6750,18.25,32,57,73,145,0.08,1,2,3,3,4.18
9,330,14,4750,6.25,32,65,50,230,0.042,1,3,6,5,3.13
3,340,60,5750,10.6,30,62,63,189,0,1,2,3,3,4.19
2,4150,1365,4250,6,36,67,41,154,0.06,2,1,1,1,4.33
0,3300,1400,4250,6,36,67,41,154,0.073,2,1,1,1,4.31
1,3045,250,2750,6.37,48,78,25,87,0.12,2,3,4,3,3.28
0,110,25,5250,6.88,37,68,37,143,0,1,3,4,5,3.41
4,10500,960,4750,6.65,36,67,41,154,0.146,2,2,3,2,4.04
9,220,18,8250,14.47,22,53,53,198,0.034,1,3,5,5,3.35
1,5150,1504,5250,7.95,31,63,56,216,0.11,2,1,1,1,4.23
1,550,200,4250,5.8,41,73,31,100,0,1,2,3,3,4.37
7,1100,367,5750,10.6,30,62,63,189,0.035,1,2,3,2,3.89
0,9050,2500,2250,3.07,52,83,18,43,0.06,2,1,1,1,4.24
0,4900,125,2750,6.37,48,78,25,87,0.06,1,3,5,3,4.34
0,370,50,6250,14.05,31,59,67,165,0.12,1,2,3,3,4.31
6,3800,1577,4250,6,36,67,41,154,0.104,2,1,1,1,3.5
1,550,200,4250,5.8,41,73,31,100,0,1,2,3,3,4.14
1,1800,487,4250,5.8,41,73,31,100,0,1,2,3,2,4.42
0,9000,470,3750,5.55,38,69,38,119,0.072,2,2,3,2,3.97
4,700,157,5750,10.6,30,62,63,189,0.019,1,2,3,3,3.82
3,10000,2375,4250,6,36,67,41,154,0,2,1,1,1,3.99
0,3888,762,3250,7.58,41,70,36,108,0.09,1,2,3,2,4.16
3,1250,252,4250,5.8,41,73,31,100,0,1,2,3,2,3.97
7,1100,367,5750,10.6,30,62,63,189,0.064,1,2,3,2,3.84
4,1500,200,4250,6,36,67,41,154,0.05,1,3,4,3,3.96
3,3050,425,5250,10.35,32,63,50,183,0.085,1,2,3,2,4.36
1,3850,663,3750,5.55,38,69,38,119,0.033,1,2,3,2,4.25
4,1300,430,4750,6.28,39,71,34,129,0,1,2,3,2,4.33
1,1100,225,5250,7.95,31,63,56,216,0,1,2,3,2,4.37
1,4200,1800,4250,6,36,67,41,154,0.02,2,1,1,1,4.09
6,13000,3250,4250,6,36,67,41,154,0.02,2,1,1,1,4.23
5,1175,455,4250,5.8,41,73,31,100,0.02,1,2,3,2,4.04
6,3850,1800,4250,6,36,67,41,154,0,2,1,1,1,4.19
2,400,40,4750,6.25,32,65,50,230,0.016,1,3,5,4,4.09
0,1400,403,4250,5.8,41,73,31,100,0.03,1,2,3,2,4.41
5,3500,1279,4750,6.65,36,67,41,154,0.029,2,1,1,1,3.43
3,12000,3559,2250,3.07,52,83,18,43,0.08,2,1,1,1,3.88
0,145,95,5750,7.71,34,66,40,156,0.08,1,3,4,4,4.17
0,4075,1800,3750,5.55,38,69,38,119,0.04,2,1,1,1,3.96
0,525,155,5750,10.6,30,62,63,189,0,1,2,3,3,4.44
2,3600,1339,5750,10.6,30,62,63,189,0.085,2,1,1,1,3.77
1,265,53,5750,10.6,30,62,63,189,0.047,1,2,3,3,3.48
3,4000,1750,4250,6,36,67,41,154,0.06,2,1,1,1,4.42
3,380,90,5750,10.6,30,62,63,189,0.01,1,2,3,3,4.39
4,170,14,5750,10.6,30,62,63,189,0.148,1,3,5,5,2.09
4,6900,260,1750,3.07,52,83,18,43,0.02,2,3,4,2,2.29
7,245,25,6250,8.75,32,63,42,166,0.043,1,3,5,5,4.03
1,3425,1825,5250,7.95,31,63,56,216,0.01,2,1,1,1,4.28
5,1050,360,5750,10.6,30,62,63,189,0.057,1,2,3,2,4.13
1,1075,464,5750,10.6,30,62,63,189,0,1,2,3,3,4.27
8,1100,125,5750,10.6,30,62,63,189,0.031,1,3,4,3,4.02
4,160,29,4750,6.28,39,71,34,129,0.027,1,3,4,5,3.38
3,1200,375,3750,5.55,38,69,38,119,0,1,2,3,2,4.28
4,3925,1600,3750,5.55,38,69,38,119,0.07,2,1,1,1,4.24
0,3533,1620,4250,6.65,36,67,41,154,0.05,2,1,1,1,4.44
8,495,72,5750,7.71,34,66,40,156,0.025,1,3,4,4,3.4
4,3925,1600,4250,6,36,67,41,154,0.03,2,1,1,1,4.12
1,430,86,7250,23.15,33,54,77,128,0.02,1,2,3,3,4.19
5,1250,160,4750,6.28,39,71,34,129,0.076,1,2,3,2,4.24
3,9500,2375,2250,3.07,52,83,18,43,0.06,2,1,1,1,4.05
0,1500,200,4750,8.25,33,65,45,176,0.09,1,3,4,3,4.32
0,370,50,5750,10.6,30,62,63,189,0.11,1,2,3,3,4.35
6,250,45,6250,8.75,32,63,42,166,0.036,1,3,4,4,3.4
2,500,180,4250,5.8,41,73,31,100,0.037,1,2,3,3,4.38
1,750,151,3750,5.55,38,69,38,119,0,1,2,3,3,4.21
0,525,155,5750,10.6,30,62,63,189,0,1,2,3,3,4.47
8,3650,1577,4250,6,36,67,41,154,0.019,2,1,1,1,3.59
7,150,15,6250,8.75,32,63,42,166,0.047,1,3,4,5,3.57
5,1250,160,4750,6.28,39,71,34,129,0.066,1,2,3,2,4.21
0,60000,3102,2250,3.07,52,83,18,43,0,3,2,1,1,3.57
2,3450,1470,6250,14.05,31,59,67,165,0.128,2,1,1,1,4.15
1,2600,1128,6750,18.25,32,57,73,145,0.037,2,1,1,1,4.06
2,415,83,3750,5.55,38,69,38,119,0,1,2,3,3,4.24
4,3750,269,4250,6,36,67,41,154,0.086,1,2,3,2,4.02
0,10260,3935,4250,6.65,36,67,41,154,0.04,2,1,1,1,4.31
4,2800,1435,6250,14.05,31,59,67,165,0.04,2,1,1,1,4.22
1,1100,225,6250,14.05,31,59,67,165,0,1,2,3,2,4.39
0,33750,2385,4750,6.65,36,67,41,154,0.05,2,1,1,1,3.44
4,2525,470,4250,6,36,67,41,154,0,1,3,4,3,4.23
0,455,89,6750,18.25,32,57,73,145,0.07,1,2,3,3,4.34
0,22500,2000,1750,3.07,52,83,18,43,0.04,2,2,3,1,4.09
4,1050,68,4750,6.65,36,67,41,154,0.05,1,3,4,4,3.91
6,3900,1470,4750,6.25,32,65,50,230,0.06,2,1,1,1,4.24
3,22000,4500,2750,5.17,50,80,22,69,0.07,3,1,1,1,3.93
6,2150,466,2250,3.07,52,83,18,43,0.119,2,3,4,2,3.89
0,1083,303,5750,10.6,30,62,63,189,0.04,1,2,3,3,4.08
2,285,66,5750,10.6,30,62,63,189,0.045,1,2,3,3,2.81
4,265,75,6250,14.05,31,59,67,165,0.02,1,3,4,4,4.34
2,6350,1350,1750,3.07,52,83,18,43,0.03,1,2,3,2,4.21
1,60,15,3750,5.55,38,69,38,119,0.06,1,3,6,5,4.17
4,340,55,6250,14.05,31,59,67,165,0,1,3,4,4,4.16
7,285,49,5750,10.6,30,62,63,189,0.041,1,2,3,3,3.75
2,12000,4500,2250,3.07,52,83,18,43,0.07,2,1,1,1,3.98
0,3700,1800,4250,6,36,67,41,154,0,2,1,1,1,4.37
4,220,85,6250,8.75,32,63,42,166,0.01,1,3,4,4,3.81
0,23250,3085,2750,5.17,50,80,22,69,0.11,3,1,1,1,4.16
0,3450,1483,5250,7.95,31,63,56,216,0.03,2,1,1,1,4.33
5,150,15,5750,7.71,34,66,40,156,0,1,3,4,5,4.02
2,67000,2508,2250,3.07,52,83,18,43,0.067,3,2,1,1,3.45
2,45,15,5750,10.6,30,62,63,189,0.074,1,3,5,5,3.11
4,220,85,5750,7.71,34,66,40,156,0.07,1,3,4,4,3.72
2,1100,500,5750,10.6,30,62,63,189,0.02,1,2,3,2,4.3
3,750,32,4750,6.65,36,67,41,154,0.065,1,3,6,4,2.92
0,500,65,6250,14.05,31,59,67,165,0.06,1,2,3,3,4.43
2,1175,230,4250,5.8,41,73,31,100,0.03,1,2,3,2,4.14
8,7000,524,1750,3.07,52,83,18,43,0.077,2,3,4,2,3.34
0,1600,90,4250,6.65,36,67,41,154,0.12,1,3,5,3,4.35
9,5000,1961,5750,12.9,31,60,55,179,0.22,1,3,4,3,3.71
2,1175,237,3750,5.36,44,76,29,77,0.01,1,2,3,2,4.42
3,1200,375,4750,6.28,39,71,34,129,0.06,1,2,3,2,4.27
0,650,50,5750,7.71,34,66,40,156,0.04,1,3,4,4,3.53
8,1150,66,3750,5.36,44,76,29,77,0.03,1,3,5,3,3.99
4,750,118,3750,5.55,38,69,38,119,0.038,1,2,3,3,3.15
0,11500,700,4750,6.65,36,67,41,154,0.132,2,2,3,2,4.17
5,4100,1800,3750,5.55,38,69,38,119,0,2,1,1,1,4.4
2,430,150,6750,18.25,32,57,73,145,0.03,1,2,3,3,4.31
2,3225,1435,5250,7.95,31,63,56,216,0.03,2,1,1,1,4.19
2,8250,2714,2250,3.07,52,83,18,43,0.06,2,1,1,1,4.4
6,650,138,5750,10.6,30,62,63,189,0,1,2,3,3,4.24
3,290,35,6250,8.75,32,63,42,166,0.06,1,3,5,4,3.13
5,22000,3026,2750,5.17,50,80,22,69,0.053,2,1,1,1,2.69
6,2150,466,2250,3.07,52,83,18,43,0.138,2,3,4,2,3.98
3,16250,1100,4750,6.65,36,67,41,154,0.14,2,3,4,2,3.07
3,500,208,3750,5.36,44,76,29,77,0.033,1,2,3,3,4.19
3,90,2,5750,7.71,34,66,40,156,0,1,3,6,5,2.66
4,4300,1280,1750,3.07,52,83,18,43,0.042,1,2,3,2,4.25
2,7100,142,1750,3.07,52,83,18,43,0.12,2,3,4,2,3.69
8,495,72,5750,7.71,34,66,40,156,0.038,1,3,4,4,3.56
1,24500,2026,2250,3.07,52,83,18,43,0,3,2,3,2,3.32
1,3568,1177,4250,6,36,67,41,154,0.05,2,1,1,1,4.36
7,430,88,6750,18.25,32,57,73,145,0.074,1,2,3,3,3.76
0,25,1,4250,6,36,67,41,154,0.05,1,3,7,5,4.31
1,3775,1283,4250,6,36,67,41,154,0.02,2,1,1,1,4.42
1,4075,1316,3750,5.55,38,69,38,119,0.13,2,1,1,1,4.43
5,10000,2087,2250,3.07,52,83,18,43,0.034,2,1,1,1,3.7
1,2750,1435,5750,10.6,30,62,63,189,0.05,2,1,1,1,4
2,4050,183,4250,5.8,41,73,31,100,0.024,1,3,3,3,4.26
4,1100,367,5250,7.95,31,63,56,216,0.05,1,2,3,2,4.34
2,2250,90,4250,6,36,67,41,154,0.055,2,3,3,2,4.1
1,38250,765,2250,3.07,52,83,18,43,0.06,2,2,2,1,4.2
2,3400,1750,3750,5.55,38,69,38,119,0.104,2,1,1,1,4.15
5,3700,1800,4250,6,36,67,41,154,0,2,1,1,1,4.01
4,3850,1600,4250,6,36,67,41,154,0.03,2,1,1,1,3.66
1,100,5,5250,6.88,37,68,37,143,0.104,1,3,5,5,2.8
9,11500,2827,4250,6,36,67,41,154,0.031,2,1,1,1,3.74
2,2550,311,2250,3.07,52,83,18,43,0.01,1,3,5,3,3.6
8,3900,1670,4250,6,36,67,41,154,0.054,2,1,1,1,3.58
7,280,10,4750,6.25,32,65,50,230,0.085,1,3,6,5,3.57
1,155,95,6250,8.75,32,63,42,166,0.1,1,3,4,5,4.34
3,1250,252,4250,5.8,41,73,31,100,0.02,1,2,3,2,4.04
2,215,36,5750,7.71,34,66,40,156,0.02,1,3,4,4,3.74
1,110,13,5250,7.95,31,63,56,216,0.3,1,3,5,5,2.93
0,3535,1620,4250,6.65,36,67,41,154,0,2,1,1,1,4.39
0,245,165,4250,5.17,34,67,46,217,0.02,1,3,4,4,4.07
8,240,72,6250,8.75,32,63,42,166,0.03,1,3,4,4,3.38
1,9500,2375,2250,3.07,52,83,18,43,0.099,2,1,1,1,3.94
9,215,47,6250,8.75,32,63,42,166,0,1,3,4,5,3.32
3,1050,360,5750,10.6,30,62,63,189,0.077,1,2,3,2,4.22
4,1550,370,4250,5.8,41,73,31,100,0.026,1,2,3,2,4.09
6,13500,700,4750,6.65,36,67,41,154,0.159,2,2,3,2,4.05
0,490,132,5750,10.6,30,62,63,189,0.02,1,2,3,3,3.74
6,250,45,6250,14.05,31,59,67,165,0.057,1,3,4,4,3.63
0,85,15,6250,14.05,31,59,67,165,0,1,3,5,5,3.47
8,240,72,6250,14.05,31,59,67,165,0.023,1,3,4,4,3.12
7,150,15,5750,7.71,34,66,40,156,0.047,1,3,4,5,3.53
4,1500,200,4250,6,36,67,41,154,0.02,1,3,4,3,4.31
1,550,175,3750,5.36,44,76,29,77,0,1,2,3,3,4.37
4,250,8,5250,7.95,31,63,56,216,0.116,1,3,7,4,3.64
0,13000,485,1750,3.97,52,83,18,43,0.07,2,3,4,2,4.07
0,30250,2385,4750,6.65,36,67,41,154,0.02,2,1,1,1,3.71
0,440,40,4750,6.25,32,65,50,230,0,1,3,5,4,3.25
3,9500,3476,2250,3.07,52,83,18,43,0.099,2,1,1,1,3.32
4,4200,1600,4250,6,36,67,41,154,0.06,2,1,1,1,4.33
8,1100,125,5750,10.6,30,62,63,189,0.046,1,3,4,3,3.81
1,550,200,3750,5.36,44,76,29,77,0,1,2,3,3,4.47
0,390,50,4750,6.65,36,67,41,154,0.01,1,3,4,4,4.24
8,1300,69,2750,5.17,50,80,22,69,0.028,1,3,5,3,3.52
2,4575,1200,3250,7.58,41,70,36,108,0.03,1,2,3,2,4.21
1,260,30,8250,14.47,22,53,53,198,0.16,1,3,5,4,3.48
4,12500,2100,4250,6,36,67,41,154,0.04,2,1,1,1,4.31
0,315,61,6750,18.25,32,57,73,145,0.08,1,2,3,3,4.24
3,3225,1435,5250,7.95,31,63,56,216,0.01,2,1,1,1,4.31
0,1525,298,6750,18.25,32,57,73,145,0.09,1,2,3,3,4.3
6,650,138,5750,10.6,30,62,63,189,0.015,1,2,3,3,4.15
2,3955,1301,3750,5.55,38,69,38,119,0.15,2,1,1,1,4.39
4,215,18,6250,14.05,31,59,67,165,0.137,1,3,5,5,2.96
5,1250,160,4250,6,36,67,41,154,0.04,1,2,3,2,4.27
6,250,45,6250,8.75,32,63,42,166,0.029,1,3,4,4,3.51
7,3100,1000,2250,3.07,52,83,18,43,0.038,2,2,3,2,3.86
0,3375,1110,5250,7.95,31,63,56,216,0.06,2,1,1,1,4.34
2,9900,3500,2250,3.07,52,83,18,43,0,2,1,1,1,4.21
4,350,85,6250,14.05,31,59,67,165,0.01,1,2,3,3,3.82
1,14550,1891,4750,6.65,36,67,41,154,0.27,2,1,1,1,3.19
0,3775,1825,4250,6,36,67,41,154,0,2,1,1,1,4.35
0,5450,1100,1750,3.07,52,83,18,43,0.02,1,2,3,2,4.11
5,3900,2005,3750,5.55,38,69,38,119,0,2,1,1,1,4.42
6,2850,425,5250,10.35,32,63,50,183,0.086,1,2,3,2,4.17
4,350,85,5750,10.6,30,62,63,189,0,1,2,3,3,4.21
1,265,53,5750,10.6,30,62,63,189,0.057,1,2,3,3,3.25
3,4350,998,3250,7.58,41,70,36,108,0.123,2,2,3,2,4.08
0,175,20,4750,6.28,39,71,34,129,0,1,3,4,5,3.9
1,365,73,6250,14.05,31,59,67,165,0.02,1,2,3,3,4.19
3,380,90,5750,10.6,30,62,63,189,0,1,2,3,3,4.35
3,1200,375,4750,6.65,36,67,41,154,0.03,1,2,3,2,4.29
2,430,150,7250,23.15,33,54,77,128,0.07,1,2,3,3,4.22
1,5500,487,4250,6,36,67,41,154,0.04,2,2,3,2,4.38
2,750,118,3750,5.55,38,69,38,119,0.03,1,2,3,3,3.27
2,3775,1800,3750,5.55,38,69,38,119,0.01,2,1,1,1,4.39
1,9650,3174,2250,3.07,52,83,18,43,0.02,2,1,1,1,4.06
0,3533,1620,4250,6.65,36,67,41,154,0.02,2,1,1,1,4.4
5,600,138,3750,5.55,38,69,38,119,0,1,2,3,3,4.28
4,160,29,5250,6.88,37,68,37,143,0.018,1,3,4,5,3.7
8,2100,200,4250,6,36,67,41,154,0.054,1,3,3,3,3.98
0,3750,1700,4750,6.65,36,67,41,154,0.02,2,1,1,1,4.35
6,215,125,6250,14.05,31,59,67,165,0.033,1,3,4,5,3.61
0,1100,450,4250,5.8,41,73,31,100,0.024,1,2,3,2,4.46
4,2100,200,4250,6,36,67,41,154,0.072,2,3,3,2,4.01
3,45,1,3750,5.55,38,69,38,119,0.08,1,3,6,5,3.84
1,145,10,6250,8.75,32,63,42,166,0.09,1,3,5,4,3.49
4,3100,758,2250,3.07,52,83,18,43,0.116,2,3,4,2,4.29
0,1400,65,4750,6.65,36,67,41,154,0.03,1,3,4,4,4.21
3,500,208,4250,5.8,41,73,31,100,0.034,1,2,3,3,4.11
3,1100,378,4250,5.8,41,73,31,100,0.026,1,2,3,2,4.25
3,1200,375,3750,5.55,38,69,38,119,0,1,2,3,2,4.31
1,3450,1339,4250,6,36,67,41,154,0.029,2,1,1,1,3.8
8,3650,1577,4250,6,36,67,41,154,0.02,2,1,1,1,3.61
0,2075,115,2750,6.37,48,78,25,87,0.07,1,3,5,3,3.89
1,1575,192,4250,6,36,67,41,154,0.05,1,3,5,3,4.31
5,3850,1800,4250,6,36,67,41,154,0,2,1,1,1,4.07
